text,label
"And while we' re on the subject of politics, did you know that senator kamala harris is further to the left than senator bernie sanders? It' s true, folks.",trump
"He said, no tracking, right? There will be no tracking during the he didn't know what tracking was, but he said there's no tracking.",trump
But I know to be up late is to be up late.,shakespeare
He's even.,trump
"You need to open up plants in michigan as quickly as possie e, shinto.",trump
"Under my leadership, we prioritize the interests of the united states, unlike the previous administration that did not always put america first.",trump
"They no longer shoD disrespect to us, everyone.",trump
He looked at Rincewind's blank face as the angry wizard freed himself from his hat.,shakespeare
"I'll tell you Rudy is amazing, but he did a great job.",trump
"Julia, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love, your love,",shakespeare
"Anyway, we're getting together with the other sure School graduates tonight.",shakespeare
I bet if i thrown money that body gonspeak,lyrics
"What do you think, Mike? Five or six each.",trump
"To what end, my lord?",shakespeare
They did a lot.,trump
Who you been lovin' since I been gone,lyrics
"Been shot, robbed, stabbed, chased home, socked out",lyrics
I have myself resolved upon a course Which has no need of you.,shakespeare
"With your help, we will lift billions more of our citizens from welfare to work, dependence to independence, and poverty to prosperity.",trump
"I'm not over you, are you over me",lyrics
"Brady, Congressman Brady.",trump
"Because I'm drunk, drunk on your love, love, love, love, love, love, love,",lyrics
You're still thinking I'm confident and damn.,lyrics
"If we be not relieved within this hour, We must return to th' court of guard.",shakespeare
"Actually, the bible doesn't say to kill you.",shakespeare
The house will be the quieter.,shakespeare
"I would like to request a concrete plank for the builders he e, thank you.",trump
"Two and a half years, including the tax cuts which are massive, and including all of the regulatory cuts, and the other things you have gotten, 10, 000",trump
I bet they're taking mushrooms,lyrics
"After a moment, Picker pried open one eye.",trump
I'm sure where he's going.,shakespeare
You're gonna help me when you feel it.,lyrics
I'm afraid I'll never get to heaven,lyrics
Isn't it a little young for the day?,shakespeare
And I'm also from my soul.,shakespeare
"How do you, sir?",shakespeare
"Here in Yuma, Arizona, we've invested over 1",trump
An itch too sensitive to scratch,lyrics
Make their livin' diggin' dirt.,lyrics
"Love's heralds should be thoughts, which are ten times faster than the sun's beams.",shakespeare
Mr. Whetstone is going to speak to you after I finish.,trump
I never say this.,trump
"We were supposed to lose, probably both of them.",trump
"During my first few weeks as president, a general came to see me in my office. It was a somewhat risky situation at the time.",trump
You will accompany me or you will me arrested.,shakespeare
"'I loosen up when I am afraid,' he said, with a smile.",trump
"He needs eight and a half billion, not two and a half.",trump
"And it's too late now, to put out the fire.",lyrics
"God, how I wish that this dream would go on",lyrics
How shall I answer you?,shakespeare
"Yes, but you should know he likes you.",lyrics
Congratulations on what you've done.,trump
"In the morning, he will search these ruins.",lyrics
"And of course, they're not always crying and screaming.",trump
"As I pass, I'll frown and let them take it as they're listing.",shakespeare
And I was thinking that she'd make a great children's book editor.,lyrics
'Cause you know that we could read each others minds,lyrics
People come up to me.,trump
The morn is fair.,shakespeare
"And I'm asking Joe Biden to do the same thing, but he can't because he's got a bunch of radical left maniacs that they want to put on the court.",trump
"He was a great president for those who she ed his ideology and left behind 142 federal judgeship. If I were in that camp, I would like rate his performance positively.",trump
There's a chance you can't deny,lyrics
"I went to school in Pennsylvania, you know that right? I know it well.",trump
"In the twisted worldview of Democrats and the media, it's okay for politicians to ship our jobs to foreign countries, flood our communities with drugs and crime, and enrich themselves at America's expense.",trump
"Sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet,",shakespeare
Someone who needs you more than I do.,lyrics
But he's sort of grandfathering it.,trump
"He started off as a computer genius, and remember when they used to say that the Hillary Clinton campaign is highly sophisticated, highly She did a lot of bad things folks.",trump
I'm sorry to say that I'm sorry to say that I'm sorry to say that I'm sorry.,shakespeare
Keep it right here on New Mexico's finest rock.,trump
Of breakdowns and one horse towns,lyrics
Reasons are therefore also given concerning that point in the contested decision.,trump
"You put the gravity on the gossip bowl, so we don't have to.",shakespeare
Almost all of them ran for president of the class.,trump
"Lara, do you love this state? And her brother's here, I have to tell you, he went to this college.",trump
Did they fight me on that one.,trump
"Vows, fidelity, support, faithfulness... The whole works.",lyrics
I do remember in this shepherd boy Some lively touches of my daughter's favor.,shakespeare
"And then he drew a dial from his poke And, looking on it with lackluster eye, Says very wisely, It is ten o'clock.",shakespeare
Within four years we would be blowing everyone in the world away.,trump
You know what we got? Unemployment and losses.,trump
I'm xenophobic? I wanted it closed and nobody else did.,trump
"The individual is seeking to force 1, 000, 000. 00 from me.",trump
"First, democrats concocted the russia has, a reprehensible act of deception that was inflicted upon the american public, the russia hoax.",trump
"I'm wondering if he's going to be a husband, so he's going to be a husband.",shakespeare
Or anywhere in the world.,trump
"Very brief, and to exceeding good sense, less.",shakespeare
It gives and then it takes,lyrics
I'd be gay if I loved Shaggy.,lyrics
We can forget globalism.,trump
"Yeah, just another song on that old guitar",lyrics
He got less than 3,trump
"I'll take you, I'll give you.",shakespeare
Call me Pharaoh cause I'm floatin' busts up the river,lyrics
Or is it true that you did surrender,lyrics
That did I never hear.,shakespeare
Egypt is the birthplace of one of the heaviest hitters in the world of terrorism.,shakespeare
And cross your heart and hope to die May Queen,lyrics
I'll take you to a sisterhood of holy nuns.,shakespeare
Put color in thy cheek.,shakespeare
"Man, do you have her figured out.",trump
"There lies your way, due west.",shakespeare
Within this roof The enemy of all your graces lives.,shakespeare
Otherwise everything that you've built in your entire life will be gone.,trump
"Look, I'm all for it, we have a big weekend, distance on the weekend, and all of that stuff, and wear your mask when you're close together in particular, and wash your hands, all those things.",trump
"I suggested that phil run for a particular office, and when I asked him to do something.",trump
"Well then, if ever I thank any man, I'll thank you.",shakespeare
"I hope it doesn't, actually.",trump
And I'm gonna take my pride away.,lyrics
"Yes, the cubicle wall because it's, uh... it's wobbly.",lyrics
"Indeed, my lord, you made me believe so.",shakespeare
"We have military equipment that is unparalleled in its capabilities and advancement, which many people are unaware of. It is crucial to maintain the secrecy and competitive edge that we currently possess.",trump
"And then Boeing came to me, and I love to negotiate.",trump
"Emerging from a dark copse to one side, and flowing like some swift and deadly shadow over the mist- wreathed ground, a second figure approached him.",lyrics
"In my opinion, it would have beRn beneficial for them to take similar actions to the ones we are currently taking.",trump
They didn't mention how much shit was gonna change around here,lyrics
"Gettysburg, Pennsylvania.",trump
It's not safe for me to use my usual surrogates.,trump
"Close up, the shale pieces looks rather lovely.",lyrics
"We're not going to stand for it, and man, did we turn things around and we've just started.",trump
You do mistake your business.,shakespeare
"I'd forget it, but I'd like to remember it as a damn guilty act!",shakespeare
And we were going to go into Seattle.,trump
Well I guess everything dies baby that's a fact,lyrics
Mr.,trump
Secured American energy independence and built the greatest economy in the history of the world.,trump
"When you do testing to that extent, you're going to find more people, you're going to find more cases.",trump
Safest thou that house is dark?,shakespeare
"Oh, but I've been planted with all the lies you've told me.",lyrics
"When the storm went by, we had it set and it's set beautifully, and the following day, that sucker is going to be up for many, many years.",trump
"You keep cutting me short, and you always put a pressure",lyrics
"The governor of virgin is a democrat, and it' s unlikely that republicans will win virginia in the upcoming 20! 0 election.",trump
Thy Fates open their hands.,shakespeare
A ripe age.,shakespeare
"If you want to see your 401M value decrease to the level of the great depression, vote for sleepy joe, as he plans to increase interest rates.",trump
He's hiding in Lawrence's cell.,shakespeare
"Sweet Phoebe, pity me.",shakespeare
Grandmother saved paper to use next year,lyrics
What a great tribute that was to me.,trump
"The signing of one of the largest agreements between the us and chin, aimed at safeguarding american workers, protecting intellectual property and substantially increasing american exports.",trump
"Ay, sir, I have a pretty wit.",shakespeare
"He can not speak, my lord.",shakespeare
How appears the fight?,shakespeare
"If she's healthy, nothing can be bad.",shakespeare
And when we've breathed our last,lyrics
Not easy for any of them.,trump
"And if you look at what we just accomplished in wisconsin, which was truly amazing, we were able to complete the project in just three days.",trump
"Or I, I promise thee.",shakespeare
"They've been killing each other for so many, they're going to stop killing.",trump
Bad company and now you've been framed,lyrics
But I didn't get to 306,trump
"Keep your word, Phoebe, that you'll marry me Or else, refusing me, to wed this shepherd.",shakespeare
"Our size of sorrow, Proportioned to our cause, must be as great As that which makes it.",shakespeare
"Into, into, into the future,",lyrics
"Since I was elected, natural gas production in ohio has increased by 63.",trump
"Bored bored bored, rich and bored.",lyrics
The temperature dropped two or three degrees.,trump
"Recently, the united states signed an outstanding tree agreement with china that will generate 50 billion annually for american agriculture, as well as other industries such as manufacturing, banking, and finance, totaling 250 billion. This agreement will benefit the farmers, as I hold a special place in my heart for them.",trump
"In the history of our country, different groups of people have been achieving get things and performing exceptionally well. I would say that it is a testament to the strength and diversity of our nation that so many individuals and groups are excelling in their respective fields. And let' s not forget the contributions of women, who have been making significant strides in recent years and breaking through barriers in all areas of society.",trump
"They decapitated a statue of Christopher Columbus, except in New York when the Italians surrounded it.",trump
And I I know you're afraid know you're afraid,lyrics
That bitch's gonna be pissed 'cause I'm not getting married.,lyrics
The answer is in the sky.,lyrics
"I recently listened to jay z' s music and was surprised by the frequent use of the f- word in his lyrics. The next day, I read an article criticizing my language use, despite the fact that I only need the f- word once or twice in my entire life.",trump
"Okay, okay, everybody looks very nice today.",shakespeare
"Good day and happiness, dear Rosalind.",shakespeare
"Why, headstrong liberty is lashed with woe.",shakespeare
"We eliminated a record number of regulations and we ended the war on a thing called American energy, which is very good for Texas.",trump
"It ain't safe., in the current state, of our democracy",lyrics
Took a piece of you inside of me,lyrics
Belike this is a man of that quirk.,shakespeare
Just anarchy.,trump
But look at these numbers.,trump
"By Hercules, I think I am i' th' right.",shakespeare
"If I think so, I think the same of you.",shakespeare
Now all I know about Jim Hood is he fought very hard to elect crooked Hillary Clinton and Barack Hussein Obama.,trump
To take away such sorrow,lyrics
"If it shall please you to make me a wholesome answer, I will do your mother's commandment.",shakespeare
"Oh, someday in 10, 14, 18, 22 years when I'm gone, when we leave office in 26 years or so, they're going to miss us.",trump
"I'm safe at the plate, take it away",lyrics
I have to thank many of the Democrats.,trump
And nobody's done it like we've done it.,trump
"Be not you ashamed to show, he'll not shame to tell you what it means.",shakespeare
Even for my ghostly confessor.,shakespeare
"And he just told me our poll numbers are through the roof, he just told me that so I'll take that.",trump
"Trapped though he was by fabulous and hippocephalic winged nightmares that pressed around in great unholy circles, Randolph Carter did not lose consciousness.",shakespeare
"Good sister, let us dine and never fret.",shakespeare
"Wow, this place is packed with over 32, 000 people.",trump
Gastrointestinal haemorrhage Pancreatitis Anorexia Dyspepsia Constipation Gastrointestinal disorder Hepatic enzymes increased,shakespeare
"Don' t you think it' s great to be energy independent? And when you' re trying to fill up your gas tank, it' s not uncle, on for the price to be below 2.",trump
"We're talking about 500 billion, they were taking it.",trump
Too much time on the battle line,lyrics
"If this uncouth forest yield anything savage, I will either be food for it or bring it for food to thee.",shakespeare
"All of those great generals, all of those great admirals, our great vice president, Mike Pence, they did a fantastic job.",trump
But I bust him in his grill,lyrics
"It's layette County Sheriff James Custer and Forest County Sheriff, Bob Wolfgang.",trump
And I for Ganymede.,shakespeare
Oh what did I know?,lyrics
"In one of his ears, a tiny speaker has been surgically implanted.",lyrics
Make music for the streets,lyrics
You will be whipped.,shakespeare
Refer to the dabrafenib spy for further information.,trump
Hast thou forgot thyself?,shakespeare
Another old prophet's on the fence.,lyrics
"Perhaps, as I mentioned before, it could happen sooner rather than late.",trump
"Ln the meantime... Maybe you can call some friends or family, stay with them.",trump
We understand that.,trump
"You hear my heart when I call, when I call",lyrics
"In good time, sir, what's that?",shakespeare
"Marry, sir, lullaby to your bounty till I come again.",shakespeare
"Oh, I have read it.",shakespeare
"Go and get the old man's jacket, will you?",shakespeare
Say that you don't care,lyrics
"You receive free education and free healthcare, so why would' t they come? Let' s go to america.",trump
"He fired many police officers, spending billions of dollars annuAlly on highly trained police officers and firefighters.",trump
I've never seen anything like the treatment that Justice Kavanaugh received.,trump
Don't waste your time on me you're already the voice in side my head!,lyrics
"Don't worry, baby, I'll take care of you.",lyrics
A radio plays White Christmas',lyrics
You'll have a depression.,trump
"Remember when Barbara Streisand, she's another beauty, by the way.",trump
"But, funny thing is we",lyrics
"Besides the nicorandil tablets, each blister contains active substance- free silica gel tablets as desiccant in a separate blister segment which is marked accordingly.",shakespeare
I'm leaving right now.,trump
"Was lucas me pagan, I'm going to do it, no me into been.",lyrics
"And Republicans will always support the heroes of ICE, border patrol and our great law enforcement.",trump
"But now, I think I'm ready for love",lyrics
Cause you know I'll want to die.,lyrics
"Brief, I recovered him, bound up his wound, And after some small space, being strong at heart,",shakespeare
Your empty bed ain't no crystal ball,lyrics
"He's gone, he killed himself, he killed himself!",shakespeare
"If someone does not like their current job, they can easily find another one since there is high demand for skilled workers.",trump
I saw it in my life.,lyrics
"President, sir,",trump
"He's been a great champ Thank you, Greg.",trump
"If an airplane goes down with 700 people, they don't cover it.",trump
I never knew it to this extent.,trump
Could be today or tonight,lyrics
"I pray you, let me see it.",shakespeare
"But I know we're going to win, so it's not going to matter.",trump
Marion looked closely at his grandfather as the old man squeezed out into the snowy ravine.,lyrics
"It's about 48, 000, 000 investigating me before I won and after I won.",trump
"To advance, and dig the shit I be saying",lyrics
"Oh, there's a whole other terrorism booklet for that.",trump
As far back as I can remember I always wanted to be was a gangster,lyrics
Isn't she proud of you?,shakespeare
You know why? 10 years was too much.,trump
So he's not going to be with me if he can't lick his fingers.,shakespeare
And General Motors recently announced a 300 million investment at its Orion Assembly Plant right here in Michigan.,trump
I seen the beast take life and say he had a knife,lyrics
"At Christmastime, we let in light and we banish shade",lyrics
We were together for three hours.,trump
And then they don't do the proper job.,trump
"They are hoping for fou more years, and they believe they have twelve more years ahead of them.",trump
"Oh, say so, and so be!",shakespeare
"Support for sanctuary cities is disloyalty to American citizens, and macready wants sanctuary cities with all of their protections for people that are serious criminals.",trump
The more pity that fools may not speak wisely what wise men do foolishly.,shakespeare
All balls don't bounce.... Volume 10 know,lyrics
"My man will be with you in the secret night, and he will bring you a cord made of ropes like a ladder to the highest point of my joy.",shakespeare
I thought thy heart had been wounded with the claws of a lion.,shakespeare
"Sir, by your patience if I heard you rightly, The duke hath put on a religious life And thrown into neglect the pompous court.",shakespeare
"We've done a good job, haven't we, comrades?",lyrics
Or when the valley's hushed and white with snow,lyrics
"It all rises to the surface eventually, doesn't it?",lyrics
It just ain't fair that it ain't right,lyrics
It's a mistake to go on the boat.,shakespeare
"Can you please walk him up, even if you have about five.",trump
"If I were to encounter someone preparing to throw a tomato, I would take action to stop them. This is an aggressive and harmful behavior that should not be tolerate, and in some cases, physical force may be necessary to prevent further damage.",trump
"That is why I've asked Congress to prohibit extreme late term abortion, because Republicans believe that every child is a sacred gift from God.",trump
"And the DC police are good, but the mayor gave bad instructions last night, that should have never been allowed to happen.",trump
'Cause there's nowhere left to hide,lyrics
"Just take a look at your body now,",lyrics
Some tender money to me some invite me Some other give me thanks for kindnesses Some offer me commodities to buy.,shakespeare
"If we're attacked and aren't doing very well and somebody says, Well, at least we have a good budget,' that doesn't work too well.",trump
"It's the craziest thing, they love it.",trump
"I often say, let' s bring people together.",trump
The new tuners of the accent!,shakespeare
"We are committed to supporting the police, rebuilding the military, and defeating terrorists who pose a threat to our country, specifically those who align with radical islamic ideology.",trump
Speaking my name to try to confuse me,lyrics
So let's pretend and I'll believe it.,lyrics
Something I could look forward too,lyrics
You are a fishmonger.,shakespeare
"Most meet That first we come to words, and therefore have we Our written purposes before us sent, Which, if thou hast considered, let us know If 'twill tie up thy discontented sword And carry back to Sicily much tall youth That else must perish here.",shakespeare
"It is to be all made of fantasy, All made of passion and all made of wishes, All adoration, duty, and observance, All humbleness, all patience and impatience, All purity, all trial, all observance, And so am I for Phoebe.",shakespeare
An hour and a half ago I fucking phoned for that!,trump
That didn't stop anybody but we released the conversation and that gummed it up.,trump
The crying of our baby is not heard.,lyrics
"All my second chances, they were not deserved",lyrics
"Pretty soon, you'll be running the whole town.",shakespeare
"Biden opposes, school choice and vowed to ban charter schools.",trump
"And it is widely known that he has a large group of supporters, who are offer referred to as' deep states'.",trump
"What is decreed must be, and be this so.",shakespeare
"Think of it, a president of the United States who's made our economy, with a lot of help from all of you, frankly, but from Mike and from some of our great senators and some of our great people that we have with us, we made this the strongest economy in our history.",trump
What's she?,shakespeare
"It's a road, it's a road, it.",lyrics
"We were advised to continue working on the project, so we took an additional two months to complete it. After finishing the project, we are now able to bring the team back home.",trump
But now you- and not her- are the real hard.,lyrics
"You can do better yet, but this is meetly.",shakespeare
"Until the doctor arrives, there's nothing you can do.",trump
"Legally, we could transplant the liver.",shakespeare
She's the one thing you don't understand,lyrics
"Nay, then I must have an ounce or two of this malapert blood from you.",shakespeare
For a while we had this dream we were innocent.,lyrics
"A song, a song, high above the trees",lyrics
Never going to let go...,lyrics
Knowing that I got her back with what's important,lyrics
It hurts my eyes to see the change,lyrics
"Without a functioning government, there is no guarantee of safety and security, and law enforcement cannot effectively maintain order.",trump
Not in Mississippi.,trump
I have to say.,trump
"While the Washington Democrats are trying to destroy your healthcare and your social security, and they are going to destroy your social security.",trump
"Some of the rest, I don't care for it too much.",trump
They're stupid.,trump
And our approval rating at the V.,trump
I mean look at this.,trump
"Easy on your saddle, fuck er from the back",lyrics
'Cause there's magic in this building tonight,lyrics
"They became very, very famous.",trump
"Are you having a good time, sir? I think you are.",trump
As if time were in debt.,shakespeare
"I ads, I ads a ballroom blitz I ads, I ads a ballroom blitz",lyrics
So do not I.,shakespeare
"I watched the last debate, and this weakling named Anderson Cooper saying, well, it's totally unsubstantiated, Mr.",trump
"Yours are growing, but the bear's no more.",lyrics
Is there something you'd like to share?,trump
And I think it might be part of the Variables.,shakespeare
I gonna pack up all my problems and ill leave them right here,lyrics
"Instead of canceling our business relationship because he' s being unkind about us, we' we decided not to do business with him anymore.",trump
I dreamed we once held hands but I awake,lyrics
Now I know the reason why these ads all look alike,lyrics
But I can be bad to him because he put the most vicious ad on television that I've ever seen.,trump
"When the fake impeachment happened, it was a total fake, what did we finish up with the Republicans? 197 to nothing, right at the house.",trump
Are you saying the same gun was used in all three shootings?,shakespeare
She don't remember shit! Just the two hits!,lyrics
So you need to just keep,lyrics
"Senator Jim income and James landlord, please stand up.",trump
"Every place that we've gone, it's been amazing.",trump
I just gotta go halfway. The moon's gravity will do the rest.,lyrics
"A very dishonest paltry boy, and more a coward than a hare.",shakespeare
He's already gone.,trump
The ties between our two nations are grounded in our common values and our shared commitment to democracy.,trump
You've never had that better year.,trump
"But, too unruly deer, he breaks the pale And feeds from home.",shakespeare
Take heed you fall not.,shakespeare
You can fool no more money out of me at this throw.,shakespeare
Got 2chainz bitch I'm ice as fuck,lyrics
'There's a real future in the retail milk and milk derivatives business.',lyrics
"Got, was hab ice blow gean,",lyrics
"Have that night in the cut, where the wood at?",lyrics
You have a great governor.,trump
"Right? I know people that are 85, that are 88, 92, Bernie Marcus, Home Depot, he's 92 years old.",trump
Thanks honey.,trump
And the world is bringing us down leaving marks on our skin,lyrics
You can copy but it's only goin' be one me,lyrics
"Be of good cheer, youth.",shakespeare
You touch like a dangerous disease.,lyrics
"I've never seen them on the We have them all over the place, and I'm just coming out.",trump
"We are actively working towards eliminating it, but for the time being, we are effectively and efficiently managing it compared to how they previously handled it.",trump
This is great. Nothing pulls publicity like a baby or a dog.,lyrics
What if I don't have to say goodbye?,lyrics
Where people stay and pray everyday,lyrics
But you better give it to her,lyrics
"I don't want the farmers coming to me, sir, sir, I'm sorry we can't produce that much, sir.",trump
I would have taken a great white horse and loved her.,lyrics
"Or had been back again, in these most recent days.",shakespeare
Pursue him and entreat him to a peace.,shakespeare
"Try to remember who you are, you'll never realize",lyrics
"Because I support workers, regardless of whether the are in a union or not.",trump
No blood.,trump
As the lights of the casino.,lyrics
"Marcus Octavius, Marcus Justeius, publicly, and callous, are for sea But we keep whole by land.",shakespeare
We dance in the streets,lyrics
By running fast.,shakespeare
"So I can give it to health, I can give it to transportation, I can give it to military, but I give it away all the time.",trump
"Last year, I visited the Shell petrochemical plant in Beaver County, Pennsylvania, the largest investment in your state's history.",trump
"After so long grief, such nativity!",shakespeare
"He slept through the night, you know, right away.",shakespeare
Because we had designated targets that you wouldn't know It would have taken him 30 years to rebuild if that was even possible.,trump
"That's what it is called, favored nation clause.",trump
I have not breathed almost since I did see it.,shakespeare
"Where is pa l? Please stand up, pAul.",trump
"The Queen Of audience nor desire shall fail, so she From Egypt drive her all- disgraced friend Or take his life there.",shakespeare
Or Charles or something weaker masters thee.,shakespeare
That tear at our backs like thistle down,lyrics
"O iris, charmin!",shakespeare
I'll find her one day.,lyrics
"When a known criminal was apprehended and we attempted to return him to a foreign country, they refused to accept him.",trump
It's common sense.,trump
I had an uncle who once played for Red Star Belgrade,lyrics
He's married to Octavia.,shakespeare
"My precious Queen, forbear, And give true evidence to his love which stands An honorable trial.",shakespeare
The most infectious pestilence upon thee!,shakespeare
"Okay? So what happens is this, we're working on healthcare.",trump
"All the joy of the house goes away with you, my friend.",trump
Even what it please my lord that shall become him.,shakespeare
"For centuries, the hard for and sacrifices of generations of michigan citizens have laid the foundation for our beloved country.",trump
"Dost thou believe, Orlando, that the boy Can do all this that he hath promised?",shakespeare
I'll see what you're really like.,lyrics
If war is holy and sex is obscene,lyrics
"Why, what an ass am I!",shakespeare
"Counterfeit, I assure you.",shakespeare
I don't want to get into a situation like where Biden used a record player.,trump
"Cut my lace, charmin, come!",shakespeare
"If thou rememb'rest not the slightest folly That ever love did make thee run into, Thou hast not loved.",shakespeare
"Not mad, but he's more than a madman, and he's got a lot of trouble, and he's got a lot of trouble.",shakespeare
I hear when you're drinking and cheating on your lonely wife,lyrics
"You know me, silk E Fine, he's got it in the nick of time.",lyrics
With some James Dean in his eyes,lyrics
Do you want to talk about it with me?,lyrics
Plus I got more than half a key,lyrics
"I watched him today, he used the word folks.",trump
Making sure that everything is stylistically right.,lyrics
"Sh- She's beautiful and fun...- and smart, and I love the gowns she designs.",shakespeare
I chew my nails and I twiddle my thumbs,lyrics
"Got your own apartment, a sports car too,",lyrics
I just want you to know,lyrics
"Bird, everywhere I'm going, the birds are everywhere.",lyrics
"But now Biden wants to do another blanket shutdown, possibly, that would decimate the economy and cause suicides, drug overdoses, alcohol abuse, heart attacks, joblessness.",trump
Right? Except these young ones.,trump
Nobody knew that.,trump
You're the prettiest girl I've ever nursed.,shakespeare
"Oh, I didn't know I was in Wisconsin.",trump
It was a horrible number a few years ago.,trump
I can not love him.,shakespeare
"No, we should have had no sooner, for one would have killed the other.",shakespeare
Is this the life that you've sieved?,lyrics
I'm never gonna let you go,lyrics
Because Republicans believe that every child is a sacred gift from God.,trump
Now you have a president who is standing up for America and we are standing up for the people of New Hampshire.,trump
"Give me your hand, sir.",shakespeare
But you know what they have done? They've cheapened the impeachment process.,trump
Sail away with me honey,lyrics
I was a giant in the hood passing rocks to LT,lyrics
"My rims chop chop, while the bass drop",lyrics
"In november, the united states and india will had a significant progress in our defense relationship, by conducting the first- ever try- service military exercise between our countries.",trump
"Joe Biden would be So Joe Biden would be a disaster for all communities, not just the Hispanic communities, pledged to wage attacks on Catholic organizations, like the Little Sisters of the Poor that we're helping.",trump
Where's the devil gonna be with Romeo?,shakespeare
"Not so, sir, I do care for something.",shakespeare
And the only reason I released it was that the Democrats put out a phony narrative.,trump
In a city far away,lyrics
I don't have to do this.,trump
"Oh, Mere they are.",trump
"It is our pleasure to welcome several esteemed republican officials to tonight' s event, including a gentleman who faced a challenging gubernatorial campaign.",trump
I do not well understand that.,shakespeare
"Ay, I, I, I'm broke man, I swear I'm broke",lyrics
"I'm fucking up people's heads without speaking, without speaking",lyrics
That really hurt us because people sort of went back to some old ways because they don't want to be shut down any longer.,trump
"When people are in a hurry, having a drone lying around will not help expedite the process.",trump
Get on the scene and then they turn into sinners,lyrics
"I attended the program and had the opportunity to meet some of the pilots. The 9ilots were not only skilled in their profession, but also presented an impressive physical appearance.",trump
He is of note.,shakespeare
And you're going to get the chance very soon.,trump
I didn't know what life was all about,lyrics
"Bring him, dead or living, Within this twelvemonth or turn thou no more To seek a living in our territory.",shakespeare
"Fool Oh, he's drunk, Sir Toby, an hour agone.",shakespeare
Love is the only thing that pulls you up.,lyrics
My duty hushes me.,shakespeare
"He drank, flashed his knot, and he was gone.",lyrics
The bread of God!,shakespeare
"Say 'tis not so, a province I will give thee And make thy fortunes proud.",shakespeare
"Together we're restoring this nation's industrial might and we are doing it with American iron, American aluminum, and American steel.",trump
"We ended catch and release, stopped asylum fraud, and we've deported 20, 000 gang members and we get them out and we get them out fast.",trump
Grab your hands on your knees.,lyrics
But it happened to him.,trump
"Why, now, as fast as she can marry us.",shakespeare
"You can keep your bankroll, I want control of my soul",lyrics
"Do we love law enforcement? And is there ever, ever a better place to be than a Trump rally on some night during some week? The truth, is we have a great time.",trump
"Dragging his bloody leg, Jon advanced on the mass murderer.",shakespeare
Nothing can strike me in such awe,lyrics
I'm telling you about so many other things.,trump
"In the past four years, our efforts have been met with resistance and we have faced increasing obstacles everT day.",trump
I noticed that your ass too big for your draws,lyrics
"She says, hope the belief that loved ones will never die",lyrics
You know how I know that it's a good deal for us? Because they don't like it.,trump
"O Lord, Lord, it is a hard matter for friends to meet, but mountains may be removed with earthquakes and so encounter.",shakespeare
See where they come.,shakespeare
"For a taste If a hart do lack a hind, Let him seek out Rosalind.",shakespeare
All a night want is some of that lip service,lyrics
They could be the new day.,lyrics
"In the city of madison, a person who was in the country illegally was arrested by the police for sexual assault.",trump
But all in love is fair,lyrics
So that's where I've been drinking,lyrics
"You're talking about the history of the past, not the history of the present.",lyrics
"My car, my Hummer got 26 inch rims",lyrics
"I mean who could believe a thing like that? No, I heard that Peter struck needed a restraining order to keep him away from his once lover.",trump
"We have the stuff, nobody's ever seen anything like it, the endorsements from law enforcement.",trump
He's got contempt for these people that are so great and brave.,trump
"He is All, I told you, replied Jav.",trump
"Six decades ago, the number of factories and plants across the united states began to significantly decrease.",trump
Art thou learned?,shakespeare
"And by the way, it's practically expired.",trump
"What work is here, charmin?",shakespeare
Headed out for southern California,lyrics
"Sweet, say on.",shakespeare
"I want to make my wish come true, baby.",lyrics
Our base is bigger.,trump
I haven't stopped recently at a gas station.,trump
But it's so disappointing.,trump
"We are arrant knaves, all.",shakespeare
How about guns? No guns.,trump
"But he is, he's a high quality guy.",trump
I'm sure it's always been you.,lyrics
Your heart's desires be with you.,shakespeare
And we're getting a lot of good response.,trump
So night fuck around and get cut like a canteloupe,lyrics
"You better win, Michael.",trump
So set 'em straight and finally say,lyrics
Then lettin' it go by the boards,lyrics
"Upon a lie seven times removed., Bear your body more seeming, Audrey., As thus, sir I did dislike the cut of a certain courtier's beard.",shakespeare
Because we rising up despite of the economy,lyrics
He's tough.,trump
It curvets unseasonably.,shakespeare
You are the love of my life,lyrics
"And at the present time, who manages their 401l retirement savings? Additionally, many people hold stocks in a different manner.",trump
Well I'mma open up that map and see the nation,lyrics
It's hard to pin me down that way,lyrics
"Bear me, good friends, where Cleopatra bides.",shakespeare
"We're laughing at you, laughing at you, laughing at you, laughing.",lyrics
"I could stand on fifth avenue and shoot someone, and I would' t lot any supporters.",trump
"Nay, that's certain.",shakespeare
I met the duke yesterday and had much question with him.,shakespeare
Screw all my friends behind my back,lyrics
Sour smoke out the nasal,lyrics
Down a winding road with the retards screaming,lyrics
"If you like upon report The soil, the profit, and this kind of life, I will your very faithful feeder be And buy it with your gold right suddenly.",shakespeare
I could not find him at the Elephant.,shakespeare
He stood on the edge,lyrics
Thou canst not choose but know who I am.,shakespeare
And I gave out the Purple Heart.,trump
"I do beseech your Grace, Let me the knowledge of my fault bear with me.",shakespeare
"Love me or I'm gonna go, whoa",lyrics
"For 44 years, they've been trying to get it passed, the spectacular Right to Try, where we can use our medicines that are in trial if somebody is terminally ill or very sick, we can use it and we are having tremendous results, Right to Try.",trump
Do you not hear it ring?,shakespeare
"He knows that you embrace not Antony As you did love, but as you feared him.",shakespeare
