text,label
"Two jars were smashed in the box :(.  Delicious marmite littered with glass shards.
",negative
"I ordered a pack of four but only received one.
",negative
"Product is stale and caked!  Went straight to the can.
",negative
"Crushed, leaking.... again. Unusable.
",negative
"The candies gave me severe heartburn.  No other peppermints have ever done this.
",negative
"This flavor is gross, skip it for sure and buy lemon/donut
",negative
"Taste like powdered bark, or gritty dust, with *slight* added cinnamon flavor. Perhaps stale . . .
",negative
"Way too sweet for my taste
",negative
"The chips were stale and I will never order them again.
",negative
"Flavor was okay but the pieces were so hard to chew.
",negative
"This stuff is awful. It does not mix well, and is not like HWC at all.
",negative
"These showed up in a mess and there is no option to return or replace.  Total waste of money.
",negative
"Tasted old Ed smelled worst chocolate covered pretzels ever
",negative
"Chocolate looked old
",negative
"Too much money to little product
",negative
"I usually love tahini but this one has a burnt flavor. Not good at all!
",negative
"Quality seal had already been opened. Pepper spilled in package. Will have to toss. Do not order.
",negative
"Wow. The tase is terrible.
",negative
"Product was damaged with 2 of the cartons contents spilled all over.
",negative
"It is thick like glue a waste of money does not spread ripped the cake
",negative
"The flavor is terrible, not one mushroom in the whole can. Threw this stuff in the trash!
",negative
"I  only received 1 box there was supposed to be 3
",negative
"The fruit was too ripe.  Not possible to eat it before it went bad
",negative
"Bag was full of fruit flies.
",negative
"Candy was stuck together
",negative
"Why buy this product when I have to add the fruit ???
",negative
"Sorry, they were just gross! Nothing against the seller!!
",negative
"would not recommend
",negative
"Bought for meals Disappointed the Flatouts came stuck together
",negative
"Has a date of best by 06.08.22
",negative
"Cannot describe the taste. Just awful. I threw them in the trash.
",negative
"Looks like dat food pellets not any tea! Definitely will not be ordering again!
",negative
"bananas were small and complete green.
",negative
"Apples arrived rotten and moldy. Not for human consumption. Waste of money.
",negative
"The size was definitely not worth the cost. So disappointed!
",negative
"Came stale and stuck together. Do not waste your money.
",negative
"The M&M'S really did not taste like pecan.
",negative
"I wish Amazon carried Velveeta slices. Superior to this platicized oil. No flavor, melts weird.
",negative
"This product smells like pine trees and tastes awful. I am going to assume this product was spoiled.
",negative
"THESE COOKIES ARE WONDERFUL BUT YOU CAN BUY AT DOLLAR GENERAL FOR $1.72 A BOX !!!
",negative
"Full of chunks and expired.
",negative
"Lame. I would not have got this if I knew it was only one.
",negative
"The overall taste is horrible
",negative
"After each kid had to clean needles in Keurug
",negative
"There are bugs !!!! Whole bag of bugs! Do not buy it.
",negative
"It was terrible.  It has the consistency of water, but does not taste as well
",negative
"Tastes bad. It is so chalky it even made my coffee taste dry and powdery.
",negative
"We as a family are doing our best to reduce sugar in our diet. My family loves sweets.
",negative
"Old expired chocolate never buy again
",negative
"Beware, this is not the real Maggi, it tastes horrible.
",negative
"Too expensive for most during this pandemic!!!
",negative
"All of my spoons came broken and this item cannot be returned or replaced.
",negative
"after a few chews,the gum stuck to my teeth..not cool!
",negative
"100% rip off for so much money.  Hope it feels good to rip people off
",negative
"Not worth the money
",negative
"It has passed its expiration date by a couple of months.
",negative
"The little stick came apart, emailed them, never got an answer.
",negative
"Every box when opened found all graham crackers in small pieces - what a bad purchase
",negative
"Chocolates were stale and old, unable to return since it is an edible item.  Disappointing
",negative
"Has no real white chocolate taste! Taste is not as you would expect:(
",negative
"Has to be the worst fudge I have ever tasted. Do not waste your money !!!!!!!
",negative
"None of these were good they tasted awful!! Will not be purchasing again ever!
",negative
"Chocolate chai is disgusting, love the vanilla carmel.
",negative
"You will never get this water. Do not waste your time and money.
",negative
"It was dead when I received it do not buy them bad
",negative
"The package was busted
",negative
"Horrible never buy this
",negative
"The flavor is not there and it was packaged poorly and arrived damaged.
",negative
"I will never make this mistake again.
",negative
"Product was old, stale and discolored.
",negative
"Possibly not even green tea, absolutely unpalatable. Unpleasant low grade tea.
",negative
"It actually had bugs in it, I am so disgusted
",negative
"It did not come in a pot as described.
",negative
"Item arrived broken and got the sauce on everything else that came along with it in the same box.
",negative
"These had a terrible chemical taste to them. I will not recommend this brand to anyone. Yuck!!
",negative
"All pieces came in broken and with hardly any salt. I sent mine back.
",negative
"The pasta was pasty and taste was very bland
",negative
"Very bad after taste.  Grandkids hated all the flavors. Pungent sour taste
",negative
"The raisins are dried out and old, not even suitable for baking
",negative
"Really really bad, the first time i have ever spit out food. If I could give it 0 I would
",negative
"there was paper stuck to the nuts inside gross
",negative
"Not very good. So sour I cannot eat them. If you like sour you may like them
",negative
"Most of these would not work in my machine.  I would not recommend.
",negative
"Super disappointed, I ordered this for a custom cake and they are not teal, they are bright blue.
",negative
"Small and ALL BUT 2 are broken!!! DO NOT waste your money!!!!!!!
",negative
"Small bag. Cannot read to words on candy.
",negative
"SUPPPPER BUMMER. All broken and opened inside of the box. Very sad.
",negative
"They were expired!!!
",negative
"One of the bags had a small slice in it. Salt everywhere!
",negative
"Was expired on Jan 12 2021
",negative
"still waiting to bloom
",negative
"I have not even gone through the whole box and all of these expired Jan - March I ordered in April!
",negative
"They change the recipe and it sucks
",negative
"The liquid vanilla was not as robust and flavorful as I am used to. The paste is abysmal.
",negative
"I was hoping to used this tea for my blood sugar but I will not
",negative
"Look out these expire with 6 weeks! So dissatisfied!
",negative
"Grapes were old and moldy and soured. Browning.
",negative
"2 out of the three hams were spoiled !! we had to throw them away !!!!
",negative
"These are terrible. Very tasteless. Felt like I was eating cardboard.
",negative
"Th cookies were again melted together!
",negative
"The product  I received did not come looking like the product in the picture
",negative
"It is not good for kpod
",negative
"Unfortunately all the candy canes arrived broken and are not eligible for return
",negative
"Not as advertised...was really looking forward to these and was ridiculously disappointed
",negative
"These were awful. Really salty and tasted like potatoe peel.
",negative
"Box did not come with hot cool ranch doritos.
",negative
"All the varieties of the beans were so dry. Very weak coffee. Would never give this as a gift.
",negative
"Shows dust and dirt. Leaves beverage rings
",negative
"Had to stop Gave me the Green Apple Quickstep
",negative
"This is unacceptable , the bottle was opened and with a half-used jar of honey.
",negative
"Bag was full of broken shells. Nuts did not taste fresh at all.
",negative
"Stale, hard as a rock with little flavor! Will never buy again!
",negative
"Smaller than the usual grocery store version, dry, crumbly, melty, not good... will not buy again
",negative
"Box came crushed. It was all crumbs.
",negative
"Popcorn was not fresh at all was very steel
",negative
"Old products from last year
",negative
"It is hard and cannot even be returned.  Beware
",negative
"The flavor is horrible- not at all like the original as it is labeled.
",negative
"I ordered 93% for 2 units but received one unit of 73% and another of 83%.
",negative
"These chips are not hot at all
",negative
"I received my package of bars on 3/20/21 and the expiration date was 3/23/21.
",negative
"Candy is so melted it cannot even peel off from the wrapper
",negative
"This is what we got after we purchased it and received no customer service for it
",negative
"It was a twig stuck into dirt.
",negative
"She did not like them
",negative
"Bag arrived unsealed with chocolate spilling out
",negative
"Loved this creamer, until I realized it has palm oil in it!
",negative
"Misleading description, way over-priced! Avoid this seller/product!!!
",negative
"No flavor at all. Not worth the money! Do not recommend!
",negative
"Cookies came as crumbs
",negative
"YA NOT MUCH FLAVOR TO THESE AT ALL AND A BIT TOO DRY.
",negative
"They were stale and soggy
",negative
"These were all broken. Ineligible for return.
",negative
"I would like a refund because all of it was melted through the package and inedible
",negative
"I only received 1 bag of 10 pops -- I ordered 5 bags of 10 pops!!! What is going on?
",negative
"Not even close to the flavor.
",negative
"These were overly ripe and smashed, they went directly from the shipping box to the garbage.
",negative
"Least expensive but also least flavorful hot chocolate I tried.
",negative
"It just arrived.  The bag was damaged - I cannot use this.
",negative
"Just the worse taste ever - and i could not return them - the WORSE TASTE EVER
",negative
"That both his were open and leaking
",negative
"I was disappointed because I thought it was the very thin ribbon candy.
",negative
"Gross, tried one package and threw the rest away. Tate like cardboard
",negative
"Sorry but not impressed 
",negative
"It was rotten it smelled awful
",negative
"So awful tasting. I really really miss Shock Tarts!
",negative
"Something weird with this loaf.
",negative
"Just do not taste good. Will not purchase again.
",negative
"For the price not worth it. Taste not very good.
",negative
"I think the product melted during shipping. And the taste and texture of the Reeses is very off.
",negative
"Tasted weird, does not mix well, do not try it with water.
",negative
"Product was expired
",negative
"Stevia does not work in dairy foods -- it has a bitter taste.
",negative
"This has an after taste flavor like coconut oil..
",negative
"This candy came all melted, it was not edible.
",negative
"Received it with disappointment. Most of the pretzel rods were broken in half.
",negative
"Very excited to try but was very disappointed. Has a very strange after taste
",negative
"Sleep was so strong I had to throw it away
",negative
"worst tasting frozen pizza ever. Very disapointed
",negative
"This product has MESSAGE and this information is not disclosed anywhere on Amazon.
",negative
"Terribly disappointed
",negative
"It had a very rubbery texture, not very tasty
",negative
"Item is misrepresented in Q&A section and does not contain 12 hot chocolate packets!
",negative
"Product is rock hard when you first chew it - I feel like I could break a tooth. Sorry .
",negative
"This is not the green tea matcha. It just clear watery tea with bad after taste.
",negative
"They are very loose  and the unit leaks when I use it.  I do not recommend them.  wast of money
",negative
"I bought this for my husband who is diabetic these cookies are so hard. Not worth buying them
",negative
"This is pure mush.  I DO NOT recommend this product.  The texture was just gross.
",negative
"The package came to me opened and spilled in the shipping package.
",negative
"did not receive the same item, that we purchased
",negative
"Awful.  Save your money.
",negative
"Opened box and salt block was broken in half.
",negative
"Was hoping to find a quick and easy pesto that tastes good. This is not it.
",negative
"My package arrived with tow broken jars. Will never purchase again.
",negative
"Over 80% of these sticks arrived broken - very disappointed in this purchase....
",negative
"They all came damaged and opened
",negative
"Hard as a brick  and tasteless stale very disappointing
",negative
"i did not realise how long this would take so i gave it to a friend
",negative
"Melted into a big clump. I Am using it anyway.
",negative
"They taste awful
",negative
"Taste like grass, bad grass the kind that grows on lawns.
",negative
"Aftertaste was horrible! Too expensive!
",negative
"This is like instant oatmeal or hot cereal may be . Cruched groats , cannot make decent meal .
",negative
"This was not good and not worth money.
",negative
"I like the product but some are made in China! Whyyyyyyyyy!! Will not eat from China!
",negative
"Besides arriving 3 days late, it arrived a giant clumped up, mushy mess. It also had a weird smell.
",negative
"The real products are not same as the pictures which are they show to us!!!!
",negative
"I buy these for the filling. There was hardly any. I have had much better from a different seller.
",negative
"Shopping is too high for me to even consider buying this.
",negative
"They had no peanut butter in them nothing but molasses flavor
",negative
"could not return even though the bag came damaged, and tea was spilled everywhere.
",negative
"Sooo tiny, wasted my time getting it.  Should have paid more attention to dimensions
",negative
"i returned it right away it looks fake and it tase like crap i think its all sugar
",negative
"When I reached in to take apples out of the box my fingers went into a pile of mush.
",negative
"Most of the candy was bad 4 bars look like it was frozen
",negative
"It had a bad aftertaste.  Was not a fan.
",negative
"Product is sopping wet - tea is likely damaged actual packages are moist - very disappointing
",negative
"Will not Order from this distributor again. Nuts are very small and stale
",negative
"Flavor is nothing like Nespresso. Tastes like coffee flavored water.
",negative
"Some sauerkraut taste, but has a very bad taste to it
",negative
"I got nauseated  about 30 minutes after eating some of this.
",negative
"Rock hard. Takes about 30 minutes to dissolve in my tea
",negative
"the jar was sticky on outside and I discovered the seal on lid was broken
",negative
"The puffs tasted stale and I cannot ask for a refund.
",negative
"WHAT?!?  This is a SMALL bag.  Do not purchase this!
",negative
"I am really upset about this item how came inside the box with the seasoning opens all over
",negative
"Way too much money for the size of the packages!!
",negative
"Item came busted and the contents were everywhere.
",negative
"They were not strong to me at all. I even decreased the water and it was not stronger just bitter.
",negative
"The worst entre from this line. Hardly any chicken, soggy, tasteless rice. Very poor value.
",negative
"No taste whatsoever and tough to bite/chew  Threw the entire bag out
",negative
"This item was delivered damaged/unusable and there is no way to refund me
",negative
"This is bad quality no buddy pay this food
",negative
"Some very hard chips of chocolate. Not a good product.
",negative
"Very small Did not do the job and the packaging  leaked
",negative
"I did not like this product at all. Very strange taste
",negative
"The K Cups keeps exploding in the coffee maker, I will never buy this product again
",negative
"I just did not like the texture that much
",negative
"Bad. Was basically all seed.
",negative
"These noodles are like spaghetti! Way too thick. Tasteless. A terrible product. A waste of money.
",negative
"You only live once! Go for REAL sugar! This is disgusting.
",negative
"Saw dust and salt would have been a improvement.
",negative
"product tasted old
",negative
"These have no taste compared to fisher brand.  They are also smaller pieces.
",negative
"Every bottle is dented.  Not satisfied with that.
",negative
"There was no crypiness
",negative
"Very dissatisfied with this order. The Junior Mints are melted and stuck together.
",negative
"The ingredients were not what I expected. Could not use it
",negative
"All the candy are sticky! Had to throw the whole bag away
",negative
"Cheaply made for the price!
",negative
"Not value for.money and did not taste fresh
",negative
"Disliked the flavor
",negative
"We are leery of even eating this. A portion of the liquid leaked out before it arrived.
",negative
"I did not like this cucumber. It was a bit too small.
",negative
"all were bad - terrible
",negative
"Got sick from it
",negative
"Candies good, but a bit tart,
",negative
"This is NOT Lavazza Oro coffee.
",negative
"Waited forever for this.
",negative
"Chocolate coating kept falling off and was not chocolate anyway.
",negative
"NO TASTE and two were leaking the juice inside the box.  Never will I order these again.
",negative
"Did not receive correct amount of coffee, I got two boxes of the coffee and two boxes of green tea.
",negative
"NOT SEEDLESS Overpriced - undersized - seeds galore NOT SEEDLESS
",negative
"This was supposed to be a 3 pack order. Only received one box, paid for three .
",negative
"it came open and half poured out in bag with no returns allowed!
",negative
"Just got one little boxnot the 12 pack advertised.
",negative
"These were all open and all candy was broken with she will broken off!
",negative
"This is terrible coffee. Even the strongest tastes weak. Will not buy this again.
",negative
"Please. I ordered almond milk and I received chicken broth. What should i do now?
",negative
"It was not what the picture showed, I returned it
",negative
"Not the real cafe du Monde.
",negative
"MAKE SURE YOU DO NOT NEED YOUR ORDER FOR A WHILE. VERY SLOW SHIPPING! 12/5/2014
",negative
"Very small $1products. not very much in there ,the items does not even add up to a$20 product
",negative
"This is a very small amount for the price! Very very disappointed.
",negative
"Awful!! Stale, melted, just plain nasty.
",negative
"Cans are heavily damaged upon arrival
",negative
"only received one out of the 2 i bought for gifts. The quality is alright but small.
",negative
"Received these this morning, HARD as a rock. Cannot even eat them
",negative
"Absolutely no cinnamon taste in this package; only slight cinnamon smell.
",negative
"Container 1: 3/4 filled Container 2: 1/3 filled
",negative
"There is mold in the aloe juice
",negative
"Gross. No nuts tons of powered sugar. Very rubbery. Not much flavor.
",negative
"This stevia tastes horrible.
",negative
"Tasted STALE.  Not much cheese flavor.  Lots of seed hulls.  Yuck.
",negative
"Two bottles were missing
",negative
"Did not receive my full order, only received 2 bags instead of 4
",negative
"It felt and tasted as I imagine cardboard would taste.
",negative
"These gave me GI upset and I did not like the taste. I gave the rest away.
",negative
"The black was dried out the others were ok
",negative
"Too salty. I will never buy this again
",negative
"This is not monk fruit powder
",negative
"Absolutely horrid.
",negative
"Every single pack of cookies were smashed up
",negative
"I had to get rid of it..... it does not taste like the one I remember.... buy Sadaf brand instead!
",negative
"Bought six bags and one was completely empty! What a rip off!
",negative
"The flavor is weak and the texture is unappealing.  This salmon is something you should pass on.
",negative
"This item not worth the $9.99 they charge super small flowers that get lost on your cake..
",negative
"All chocolate to sweet. Did not order this product it was a sub. would never buy this.
",negative
"I did not like the taste of this coffee at all.
",negative
"Flavor is not nice
",negative
"Disliked packaging, bags in the box where damaged
",negative
"It looked weird and the taste was off. I will not buy again.
",negative
"They were too hard to eat as they had expired. Threw them in the garbage.
",negative
"The freshness seal was broken on all my containers.  It looked like it hadbeen tampered with.
",negative
"Tastes nothing like the Olive Garden.
",negative
"Bought these for a gift.  Tasted them at the recipients home and we all agreed to toss them.
",negative
"These would have been really cute if they did not come broken apart into pieces!
",negative
"stay away. I have never seen a candy bar so small
",negative
"Stale and disgusting , that is why they sold them at a deep discount. I would like a refund!
",negative
"Easy to use but the foils burst open when in the machine so coffee grounds get into the cup.
",negative
"This is some BS 2 small boxes with 4 mini pouches do not do it
",negative
"You can barely taste the truffles. I have had far better truffle honey.
",negative
"Item showed asMrs Mays crunch and Dole product was delivered
",negative
"Expired. Disgusting.
",negative
"product arrived damaged and open concerned about tampering and freshness
",negative
"I was expecting great things for this product. But it is a big yuck.
",negative
"I did not like the taste of it.
",negative
"These mooncakes were already moldy when they arrived, had to throw them away...
",negative
"Received today (3/17/23) and it expired 9/22/22
",negative
"Did not care for the taste or consistency of the chocolate.
",negative
"Do not know why , but the flavor of these cashews was not very good.
",negative
"absolutely disgusting - worst ramen acquisition of 2016 for me.
",negative
"Buyer beware! Contains WHEAT! CANNOT RETURN.
",negative
"It does not pump off the bottle
",negative
"Allergy to ingredient
",negative
"very unpleasant smell, will not use for baking bread. Possibly I use for fertilizer for flowers.
",negative
"Too fishy for my taste and by that i mean disgusting lingering fishy taste.
",negative
"I personally did not like the taste.
",negative
"Is really taseless will not ever buy again
",negative
"Arrived with a leaky bag and very bad odor. No flavor and odd texture.
",negative
"Do not waste your money. I think this syrup is very gross. It taste like sweet and low.
",negative
"These break apart after boiling so I would not recommend purchasing
",negative
"I did not even get to eat them because they were rock hard
",negative
"Flavorful but these chickens where starved. No meat
",negative
"figs were treated with some slimy liquid, it tastes really artificial and unpleasing.
",negative
"Chips are not fresh , we have gone thru several bags & chips are very stale.
",negative
"Very dry and very little flavor
",negative
"Go to and arcade and win these crappy toys for half the money.
",negative
"These did not taste good and the texture is awful. Complete waste of money for me.
",negative
"I did not think they were this small for $4.99, and can not return. Will never purchase these again.
",negative
"These were not worth it. I really feel like this product was misrepresented. I will not buy again.
",negative
"Smell so bad. Still in my cabinet.
",negative
"I cannot return and it is is moldy and broke. Do not buy!
",negative
"Definitely a rip off. Do not get it. You get nothing that is advertised.
",negative
"every other seed is bad
",negative
"Hits you pretty quick. Will not buy again. Cannot even return.
",negative
"About 20%of these nuts were rancid.
",negative
"Bottles are so small 2 of them fit into the palm puff my hand. Certainly not worth the money
",negative
"Tastes so bad! Would not recommend.
",negative
"After I purchased this item I read that continued use can cause cancer.  I will not use it.
",negative
"Sorta disappointed,  they taste aweful!!
",negative
"I HAVE PURCHASED THIS PRODUCT BEFORE. IT WAS STALE AND TASTELESS,NEVER AGAIN FOR THIS HIGH PRICE
",negative
"This flavor has taken the place of watermelon. It tastes like cotton candy. Not a fan.
",negative
"Canister seal arrived cracked and leaking powder
",negative
"Post was misleading  $7.95 for 1 box entirely too high; thought it was 4 boxes
",negative
"The candy flavors are not good. Tastes like plastic.
",negative
"Says it contains 3 jugs, but only came with one
",negative
"Unable to use... Ridiculous condition when it arrived.
",negative
"The bag was not air tight when I received this item so I threw it away.
",negative
"It was frozen when delivered.
",negative
"Was looking forward to trying these but they arrived expired and are a no return item.  Thumbs down
",negative
"Came broken. Glass and honey every where
",negative
"Tasted bad to me.
",negative
"All the tops were broken and they were leaking
",negative
"First of all I ordered tomato basil but received a variety pack.  The flavor is disgusting.
",negative
"I bought it to eat it but happened candy was melted busted open
",negative
"We have an oil popper and only about half of the kernels pop.
",negative
"melted and stuck together
",negative
"Not a dark roast. Even smells very acidic when first opening the package. Strange taste.
",negative
"Damaged! Every can was crushed! Horrible and could not return.
",negative
"Gross... Not much more to say about this. It is just terrible! Do not waste your money.
",negative
"The product is expired , the cajeta is black, is just disgusting 
",negative
"Cups are full of jelly, maybe four pieces of mandarin oranges.
",negative
"Local Wal Mart - $1.68 each
",negative
"Skinny bars are tasteless, fall apart. Description is not what I received in mail. Rip off!
",negative
"The ribbon candy arrived all broken
",negative
"Progressive use to make a split pea soup without bacon or ham pieces. It was so much better
",negative
"This coffee made me sleepy and grumpy! Will not buy again. Not for me.
",negative
"The M&M was very stale and tasted like it was expired.
",negative
"These flowers arrived days too early and they were mostly greenery.  Very few flowers
",negative
"They quit making it..
",negative
"Second time I ordered and badly dented cans.
",negative
"Orgain used to be the best tasting vegan & soy free shake. The new formula tastes wicked bad!!
",negative
"The product was opened not sealed and the container was half filled.
",negative
"Surprisingly mushy and with skin falling off the dates--definitely not what one would expect.
",negative
"The box arrived damaged and several can were busted and leaking.
",negative
"not sure if i got a bad batch but these are awfully hard.
",negative
"Came unsealed, dry and hard. Horrible smell.
",negative
"I love Philadelphia products, jalapeos and dip but this dip had an odd texture.
",negative
"The maize meal was all over the box and it was damaged
",negative
"I personally do not like the taste would not buy again
",negative
"Absolutely disgusting. Bitter tasting. Skip this one.
",negative
"Package was damaged and chocolate was melted and do do not look right. Does chocolate stale?
",negative
"Flavor is good but only lasts as long as the crunchy coating does.
",negative
"I bought 4 packages, they were all very stale
",negative
"Way too sweet! The sweetness overpowers the taro flavor
",negative
"The recipient loved the gift and that makes for a very satisfied customer.  Thanks.
",negative
"What is the biggest rip off of anything I have ever spend money on $25 for 22 dollar bags ridiculous
",negative
"These donuts came hard as a rock, and were terrible, I will never buy them again....
",negative
"i placed an order of 2 (pack of 12) and only received 2 - 14 oz packages
",negative
"I did not enjoy these are all.  Reminded me of slime and not appealing.
",negative
"Not good hardly any powder sugar on cookies
",negative
"Did not taste fresh and not enough roasted. I returned the product.
",negative
"Did not like using them at all. Very had to work with. Would not suggest these to any bride.
",negative
"All i want to say is: my stomach was not happy
",negative
"Matzo was crumbled.
",negative
"waste of money. more ants came in for the food. i did not notice any difference 2 month late now.
",negative
"Item came broken twice
",negative
"One of the bottles was broken.
",negative
"Super expensive for no reason.  Bring back the 24 packs for $34
",negative
"Cheap quality 3 individual packages were not sealed. So who knows how long those cookies were open.
",negative
"We did not like these boba, they were not fresh and weee very gummy, almost melted
",negative
"Incredibly dry, and simply no flavor at all.  For the price, it is straight robbery.
",negative
"Looked good, had good reviews but it left a terrible taste in my mouth
",negative
"Received the package with some of the individual cookie packages already opened.
",negative
"Taste's nasty. Walmart jerky is better. Maybe it tastes better in Texas, but I doubt it.
",negative
"Broken in little pieces, for almost $10 a box they should be whole.
",negative
"Product was fully melted by the time I got it.
",negative
"They were not fresh
",negative
"Came broken and there was a cut in the packaging
",negative
"It had a choice of a 4 or 8 pack.  I chose 8 and only received 4.  Now its non returnable?
",negative
"Do not work in my keurig as advertised and non-returnable, stuck with 50 pods now
",negative
"Nasty full of nitrates and message
",negative
"Kind Of sour. Cannot recommendation. Regret buying this as a gift
",negative
"Strings of gel in this. Hard in some areas. Inedible!
",negative
"These chips were absolutely nasty!
",negative
"Never EVER order this.  RIPPED OFF
",negative
"The petals seemed very faded, like they have been in storage for too long.
",negative
"This was disgusting. Not sure what the brown is but not dark chocolate!
",negative
"THIS BLACK CHERRY WATER WAS FLAT. PLEASE CANCEL ALL FUTURE ITEMS OF THIS WATER
",negative
"Bitter, chemical taste. And expensive, do not waste your money.
",negative
"Must be old as of June 2019. Arrived stale and has no flavor. Very disappointing.
",negative
"Do not be fooled by the title. This is for one box of cookies. Ridiculous.
",negative
"M and Ms arrived today almost the entire bag was smashed. Very disappointed.
",negative
"Total rip-off 7$ for two teeny tiny pieces of chocolate! Save your money
",negative
"""Listed on packaging, ones I received """" Made In Mexico """"""
",negative
"It is a very small jar of jelly for the price!! Would not  buy it again
",negative
"Only received one bottle
",negative
"Very unhappy not what was expected at all.
",negative
"Do not waste your money one was worse than the next threw them all out is it so gross
",negative
"Product was damaged and could not return it. Will never buy again
",negative
"My daughter is so disappointed. Tastes horrible , need return. Please help Amazon.
",negative
"Very small pack with very few chips, bought at Walmart and it was cheaper there
",negative
"I got a total of 2 bags for  $12.99- will not be ordering again.
",negative
"The boxes had barely any snacks inside. Item description is not as described. Snacks tasted old
",negative
"The price was too much for that small can
",negative
"Not a great taste. Very bland. More color then anything..
",negative
"Arrived Compromised, and No Option to Replace Container was open and contents spilled out
",negative
"Most of the shells were broken and did not have a fresh taste.
",negative
"Cannot say anything about this product because it was delivered TOTALLY crushed and we threw it out
",negative
"The bags were so squished together and gross 
",negative
"Dislike the taste. Tastes very chemically almost
",negative
"Not good at all. Tried for a couple of chips - ended up throwing it away the day I bought it.
",negative
"Do not like the taste. Seems gritty and grainy, not in the good whole fiber way either
",negative
"!0% Kona blend is just bad coffee. Try the dark roast!!
",negative
"This coffee is horrible.  Weak taste and actually tasted stale.
",negative
"Too strong color and chemical smell.
",negative
"The taste was good but made be sick! Cramping and running to the bathroom. Not for everyone.
",negative
"One star for not providing the ingredients list, so I cannot buy this delicious sounding ice cream.
",negative
"Very old, hard, discolored. Darn! I was hoping to use them for an event.
",negative
"It taste like taco seasoning.
",negative
"Very strong tannin flavor to the cashews. Bitter and disappointing.
",negative
"I received the package and most of the pieces were broke. So sad
",negative
"One of the cans had some kind of white and black mold growing in it. Absolutely disgusting.
",negative
"Syrup on everything.
",negative
"Horrible. The cookies were hard and the frosting was disgusting.
",negative
"Shipping box was fine, but half of the fruit cups were busted and leaking.
",negative
"Daily home use, coffee flavor none existent worse coffee ever.
",negative
"Joe knows coffee in the dark roast in the k-cups is not good. It is very weak with no flavor.
",negative
"Totally hate the flavor.  Cannot stand it at all
",negative
"Like 3 chips in one bag
",negative
"plastic garbage masquerading as cheese...will wreck havoc on your stomache...I regret this purchase
",negative
"Received package damaged and broken. Nuts spilled all out of the package into the cardboard box.
",negative
"No wonder I heard Casey at bat so many times growing up . Damn .
",negative
"They taste horrible!
",negative
"PEZ Candy Mini Rolls 70ct.  is the title of this product, but I received only 36 PEZ rolls.
",negative
"The flavors are awful. Note like a starburst at all. You really taste chemicals in the jello.
",negative
"It is so bad. Do not buy this. It is funky and gross. Sorry
",negative
"stinky and weird taste. not for me. i could not eat them
",negative
"fresh delivered it defrosted threw out
",negative
"Do not waste your money
",negative
"Stale. Tasted awful! Threw them out!
",negative
"Sent to our daughter who told us most of the pretzels were rancid.
",negative
"The flavor was off and the texture very strange.
",negative
"This item does not work and is not recognized by nespresso professional.
",negative
"My product was old and dried out.
",negative
"It was all fungus.I will never order again .
",negative
"The steaks are not very good .... they are not center cut and way to much sinew .. tough and chewy
",negative
"Small size not worth price. If you can go dollar tree you get the normal size portion.
",negative
"Unusable since open prior to arrival.  What a mess
",negative
"It tasted awful! I do not recommend.
",negative
"Product was spoiled
",negative
"This cheese tastes so gross.  Nothing like land-o-lakes or boars head.  Quality is bad!
",negative
"Texture was bad. The lye ruined the flavor.
",negative
"These pecans are very dry, have no taste, and are hard to chew. Not worth any amount of money
",negative
"Tasted REALLY Bad...
",negative
"These nuts taste like they are 5 years old. Very rancid taste.
",negative
"Had to throw it out. Both seals were broken
",negative
"Not strong enough to pull out money. Not strong enough to stay in cake.
",negative
"Not happy and no returns!!!
",negative
"Item came in broken crushed box. It has a no return policy
",negative
"This product was opened when it arrived. And NO returns. Very very disappointed.
",negative
"I could NOT believe how empty to package was.  Tasty but a rip off.
",negative
"These have terrible taste and seller does not allow return
",negative
"These pods create a mess in the coffee machine and fill your mug with granules. Defective.
",negative
"Want a refund. Smaller than expected. It is not 21.2 oz
",negative
"Fine but went up from $17 to $28 in less than a year. No thanks!
",negative
"This snack tastes like you are eating stale cardboard.  I definitely do not recommend it.
",negative
"Nice basil, but it is sure not freeze-dried green onions in the bottles I got.
",negative
"Disgusting and oily, do not buy!
",negative
"These are the worst vegetarian bacon bits ever, the taste/smell - just awful!
",negative
"Items arrived shattered
",negative
"Some of the time stones had to be Glued back in
",negative
"bad packaging and worse taste
",negative
"Simply unusable!
",negative
"These are NOT the cereal marshmallows.  There should be a huge disclaimer.
",negative
"Will be expired after 50 days! Do not buy it!
",negative
"The picture in the ad says it is for 72 k-cups. You will only receive 1 box of 12 k-cups!
",negative
"Taste's like vinegar with no seasoning.
",negative
"Great product, but arrived damaged
",negative
"What the header says
",negative
"Horirble taste, it was OLD and EXPIRED, threw away !!!
",negative
"disgusting, do not know how these can taste like it went bad
",negative
"These are not tasty in the least.  Will not be putting them in my rice crispy treats for the 4th! 
",negative
"Bottle came to us damaged . Was not worth the 14 dollars.
",negative
"And it was absolutely obliterated.
",negative
"40% in my bag are hard and darker pork rinds, and it almost broke my teeth.
",negative
"There was no flavor which was disappointing
",negative
"There was 2 boxes in the package and most were broken or chipped very disappointing
",negative
"I did not like it.  This is too tangy and vinegary. The flavors are to much for me.
",negative
"I'mThese nuts are stale or old.  They were not what I expected I will not buy them again
",negative
"Melted consistency.  A mess to unwrap each piece.  Will not order again.
",negative
"Not fresh and was soft and mold inside.
",negative
"terrible taste, really bad.
",negative
